Species,Subspecies,Hybrid,MorphogroupID,SpeciesID,SubspeciesID,Clade2012,SpecimenID,HerbariumSheetID,Family,Species_Full_Name,Country,Fst_political,Snd_political,Locality,Habitat,Elevation,Latitude,LatitudeDeg,LatitudeMin,LatitudeSec,LatitudeNS,Longitude,LongitudeDeg,LongitudeMin,LongitudeSec,LongitudeEW,Collector,CollectorNumber,CollectionDate,DeterminedBy,SpecimenData,OlderLabelsData,Notes,DNA,TYPE,MO,NY,F,US,UC,RSA,GH,L,K,E,GOET,BR,LIL,CORD,CTES,SP,RB,REU,ANDES,SPF,CONC,SI,MOL,LPB,USZ
E. alpina,NA,0,27,8,0,F,TP14476,MO5695683,Escalloniaceae,Escallonia alpina Poepp. ex. DC.,Chile,Magallanes,Ultima Esperanza,Shores of Laguna Grey,On rocky ground,20,-51.5825,51,34,57,S,-72.75888889,72,45,32,W,T.M. Pedersen,14476,2/24/86,F. Zapata 2005,"Low shrub, occasionally to 1 m.",,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,4,14,0,G,EW183,MO910378,Escalloniaceae,Escallonia angustifolia C. Presl,Chile,Coquimbo,Rivadavia,"Huanta, Rio Turbio",,1600,-29.84527778,29,50,43,S,-70.38555556,70,23,8,W,E. Werdermann,183,3/12/23,Sleumer 1968,,"E. coquimbensis, Reiche III p 24; E. angustifolia CW Hamilton 1999",I ADDED A NOTE ABOUT POTENTIAL HYBRID WITH E. ILLINITA (APRIL 2010),0,0,1,,,,1,,1,,1,1,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,FZ322,MO6282102,Escalloniaceae,Escallonia angustifolia C. Presl,Perú,Arequipa,Arequipa,Quequeña,"Bosque seco muy intervenido, suelo arenoso, seco.  Creciendo con Tecoma arequipensis, Schinus molle, Baccharis, Solanaceae.  Común en acequias y borde de quebradas.",2594,-16.55633333,16,33,22.8,S,-71.44552778,71,26,43.9,W,"F. Zapata, M. Laura",322,8/7/07,F. Zapata 2007,"Arbol 3.5 m, madera jóven rojiza; botones blancos con tintes rojizos, flores de cáliz rojizo, pétalos blancos con variegado rojo oscuro, disco rojizo, anteras amarillo brillante.",,"Bases very attenuate.  The infloresecence is very ""lax"". Teeth along margin very spaced out. Adaxial hairs more common along margin (first half) and margin, abaxial along midvein. Disk is very flat and style is type 1!! Long anthers (2.1 mm)",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,FZ323,MO6282103,Escalloniaceae,Escallonia angustifolia C. Presl,Perú,Arequipa,Arequipa,Quequeña,"Bosque seco muy intervenido, suelo arenoso, seco.  Creciendo con Tecoma arequipensis, Schinus molle, Baccharis, Solanaceae.  Común en acequias y borde de quebradas.",2579,-16.55994444,16,33,35.8,S,-71.44852778,71,26,54.7,W,"F. Zapata, M. Laura",323,8/7/07,F. Zapata 2007,"Arbol 3.5 m, madera jóven rojiza; botones blancos con tintes rojizos, flores de cáliz rojizo, pétalos blancos con variegado rojo oscuro, disco rojizo, anteras amarillo brillante.",,"Bases very attenuate.  The infloresecence is very ""lax"". Teeth along margin very spaced out. Adaxial hairs more common along margin (first half) and margin, abaxial along midvein.  Dried leaves have a smell…Eucalyptus like!",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,FZ324,MO6282104,Escalloniaceae,Escallonia angustifolia C. Presl,Perú,Arequipa,Arequipa,Quequeña,"Bosque seco muy intervenido, suelo arenoso, seco.  Creciendo con Tecoma arequipensis, Schinus molle, Baccharis, Solanaceae.  Común en acequias y borde de quebradas.",2585,-16.55994444,16,33,35.8,S,-71.44852778,71,26,54.7,W,"F. Zapata, M. Laura",324,8/7/07,F. Zapata 2007,"Arbol 3.5 m, madera jóven rojiza; botones blancos con tintes rojizos, flores de cáliz rojizo, pétalos blancos con variegado rojo oscuro, disco rojizo, anteras amarillo brillante.",,"Bases very attenuate.  The infloresecence is very ""lax"". Teeth along margin very spaced out. Adaxial hairs more common along margin (first half) and margin, abaxial along midvein.",1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,FZ325,MO6273213,Escalloniaceae,Escallonia angustifolia C. Presl,Perú,Arequipa,Arequipa,Quequeña,"Bosque seco muy intervenido, suelo arenoso, seco.  Creciendo con Tecoma arequipensis, Schinus molle, Baccharis, Solanaceae.  Común en acequias y borde de quebradas.",2582,-16.5615,16,33,41.4,S,-71.44619444,71,26,46.3,W,"F. Zapata, M. Laura",325,8/7/07,F. Zapata 2007,"Arbol 3.5 m, madera jóven rojiza; botones blancos con tintes rojizos, flores de cáliz rojizo, pétalos blancos con variegado rojo oscuro, disco rojizo, anteras amarillo brillante.",,"Bases very attenuate.  The infloresecence is very ""lax"". Teeth along margin very spaced out. Adaxial hairs more common along margin (first half) and margin, abaxial along midvein.  The style fusion actually appears to be polymorphic.  The disk is a litle bit more elevated than in other spcms and continuous with the style.",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,FZ326,MO6273214,Escalloniaceae,Escallonia angustifolia C. Presl,Perú,Arequipa,Arequipa,Quequeña,"Bosque seco muy intervenido, suelo arenoso, seco.  Creciendo con Tecoma arequipensis, Schinus molle, Baccharis, Solanaceae.  Común en acequias y borde de quebradas.",2590,-16.5615,16,33,41.4,S,-71.44619444,71,26,46.3,W,"F. Zapata, M. Laura",326,8/7/07,F. Zapata 2007,"Arbol 3.5 m, madera jóven rojiza; botones blancos con tintes rojizos, flores de cáliz rojizo, pétalos blancos con variegado rojo oscuro, disco rojizo, anteras amarillo brillante.",,"Bases very attenuate.  The infloresecence is very ""lax"". Teeth along margin very spaced out. Adaxial hairs more common along margin (first half) and margin, abaxial along midvein.  The style fusion actually appears to be polymorphic.  The disk is a litle bit more elevated than in other spcms and not continuous with the style (type 1).",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,MG6297,E96353,Escalloniaceae,Escallonia angustifolia C. Presl,Chile,Tarapacá,Arica,"Arica, cordillera de los Andes",Dried-up riverbed,3280,-18.66111111,18,39,40,S,-69.57944444,69,34,46,W,"M.F. Gardner, S.G. Knees",6297,12/16/99,F. Zapata 2007,Small tree to 7 m.  Flowers creamy white unscented,,"Very long and well developed inflorescence.  Adaxial hairs more common along margin (first half) and margin, abaxial along midvein. Green!! DNA??",0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,MG6302,E96354,Escalloniaceae,Escallonia angustifolia C. Presl,Chile,Tarapacá,Arica,Codpa,Margin of polluted stream,1800,-18.83305556,18,49,59,S,-69.74527778,69,44,43,W,"M.F. Gardner, S.G. Knees",6302,12/16/99,F. Zapata 2007,"Shrubby tree to 4 m tall.  Flowers white-mostly over, upper half of calyx pale green",,"Smallish inflorescence as compared to other spcms, very few flowers!! Margins are not fully serrate, they look more sinuous than anything else… but there are teeth in some regions.  Adaxial hairs more common along margin (first half) and margin, abaxial along midvein. Green!! DNA??",1,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,MG6562,E131876,Escalloniaceae,Escallonia angustifolia C. Presl,Chile,Tarapacá,Iquique,"Pozo Almonte, on the A65 en route to Mamiña at KM 51",Head of gorge in a seasonally flood plain,1988,-20.08263889,20,4,57.5,S,-69.35975,69,21,35.1,W,"M.F. Gardner, S.G. Knees",6562,2/21/03,F. Zapata 2007,"Shrub to 5 m tall.  Leaves mid-green.  Corollas white, calices green",,"Very small leaves and smallish infloresecences!! The inflorescence could be very young and not fully developed, even though there are flowers fully open. Margins are not fully serrate, they look more sinuous than anything else… but there are teeth in some regions; teeth more or less rounded, ending in gland. Adaxial hairs more common along margin (first half) and margin, abaxial along midvein. Style fussion is polymorphic. Green!! DNA??",0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. angustifolia,NA,0,4,14,0,G,RK7653,NY_RK7653,Escalloniaceae,Escallonia angustifolia C. Presl,Argentina,San Juan,Calingasta,Río Manrique,Borde de río,2100,-31.08333333,31,5,,S,-69.58333333,69,35,,W,"R. Kiesling, I. Peralta, E. Ulibarri",7653,1/22/91,R. Kiesling 1991,"Flor blanca. Arbusto 3 m alt., 15 m diam., acoda. N.V. Berraco",,"15 m diametro???? Some leaves greenish, spcm from NY with flowers. Note that leaves have a very LONG and attenuate base, so the boundary between petiole and no leaf base is very difficult to discern. Teeth are wat more marked (deep) than in  mpgr 1! Adaxial minute haurs mainloy near the base and along margins. Disk high!!! fusion type 1.",0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,4,14,0,G,IJ5864,GH_IJ5864,Escalloniaceae,Escallonia angustifolia C. Presl,Chile,Atacama,Vallenar,El Chivato,Stream,2050,-28.9,28,54,,S,-70.06666667,70,4,,W,I.M. Johnston,5864,1/4/26,C.W. Hamilton 1999,"Very common, large shrub becoming 6 m tall and nearly as broad; petals white",E. coquimbensis,Very large and well developed inflorescence!!,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,4,14,0,G,RW18130,MO1294081,Escalloniaceae,Escallonia angustifolia C. Presl,Chile,Coquimbo,Elqui,"El Colorado, km 70 on road Rivadavia to Laguna dam",Spring near road,2400,-29.95,29,57,,S,-70.55,70,33,,W,R. Wagenknecht,18130,12/17/40,Sleumer 1966,"Shrub 4 to 5 m; flowers white, parasitized by Phrygilanthus and Sternbergianus",E. coquimbensis L.B. Smith,"Relatively large leaves; spcm from GH with large well developed inflorescence.  Leaf bases are very long and attenuate; it is VERY difficult to be sure of the difference between petiole and lamina, but if I do not include this measurement it would be basically impossible to include many more measurements.  At the same time, there are some mpgrs for which the difference in petiole-lamina is clear and arguably can be used to differentiate these mpgrs from others.  I ADDED A NOTE ABOUT POTENTIAL HYBRID WITH E. ILLINITA (APRIL 2010)",1,0,1,,,,1,,1,,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,4,14,0,G,OZ3990,L75,Escalloniaceae,Escallonia angustifolia C. Presl,Chile,Coquimbo,Balala,Zwischen Huanta und Juntas am Elquifluss,Wuchs am Ufer eines Baches,1800,-29.93333333,29,55,60,S,-70.3,70,17,60,W,O. Zöllner,3990,1/8/70,Sleumer 1970,,,"Relatively short inflorescence, perhaps not fully developed. As in all other spcms, the haris in adaxial lamina are more common along midvein and margins mainly at the basal half.  I ADDED A NOTE ABOUT BEING A POTENTIAL HYBRID WITH E. ILLINITA (APRIL 2010)",0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. angustifolia,NA,0,1,14,0,G,FZ327,MO6273215,Escalloniaceae,Escallonia angustifolia C. Presl,Perú,Arequipa,Arequipa,Quequeña,"Bosque seco muy intervenido, suelo arenoso, seco.  Creciendo con Tecoma arequipensis, Schinus molle, Baccharis, Solanaceae.  Común en acequias y borde de quebradas.",2684,-16.5625,16,33,45,S,-71.44430556,71,26,39.5,W,"F. Zapata, M. Laura",327,8/7/07,F. Zapata 2007,"Arbol3.5 m, madera joven rojiza, botones blancos con tintes rojizos, flores de cáliz rojizo, pétalos blancos con variedad rojo oscuro, disco rojizo, anteras amarillo brillante",,,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,,
E. bifida,NA,0,2,29,0,G,GH26215,MO2237562,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Parana,Curitiba,Barigui,Margens rio,884,-25.53333333,25,31,60,S,-49.38333333,49,22,60,W,G. Hatschbach,26215,7/1/71,G. Hatschbach 1972,"Arbusto 2 m, flor alva",,"Weel developed ionflorescence, but some flowers are still not open.  Brownish leaves; DNA?",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,GH31430,MO2463119,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Minas Gerais,Caparao,"Campos de Caparao, Parque Nacional do Caparao",Costa de morro,1900,-20.44805556,20,26,53,S,-41.77388889,41,46,26,W,"G. Hatschbach, Ahumada",31430,2/10/75,Sleumer 1976,"arbusto 4 m, flor alva",E. paniculata R. Liesner 1985,"Unique spcm from this locality, brownish, DNA?",0,0,1,,,,1,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,AG6890,NY498421,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio de Janeiro,Nova Friburgo,Alto de Boa Vista,,1200,-22.25833333,22,15,30,S,-42.54861111,42,32,55,W,A. Glaziou,6890,01/22/1874,Sleumer 1968,,E. montevidensis,"Very old. It's the only spcm from Nova Friburgo.  Not sure if this are the correct coordinates as the Altos de Boa Vista seem to be closer to Rio, in the North (perhaps closer to Serra dos Orgãos)",0,0,,1,,1,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,AB11510,L111,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio de Janeiro,"Petropolis, Serra dos Orgaos",,,1900,-22.45,22,27,,S,-43.05444444,43,3,16,W,A.C. Brade,11510,3/19/32,Sleumer 1968,"Arbusto 2 m, flores alvas",,Brownish leaves; DNA? leaves of a bit more rounded. Maybe a young indv or from a reiteration: some flowers closed so maybe inflorescence is not fully expanded; some weird strong teeth,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,CC507,RB370870,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio de Janeiro,"Teresópolis, Serra dos Orgãos",Trilha para a Pedra do Sino,Floresta ombrófila densa,1700,-22.45166667,22,27,6,S,-43.00111111,43,0,4,W,"C.B. Costa, A. Amorim, G. Kawauchi",507,3/12/01,F. Zapata 2007,"Arvore, ca 4 m alt., cálice verde, pétales alvas. Encosta",,"Greenish, DNA? A very recent collection!! Perhaps a very young branch? The inflorescence looks very small and several leaves are vey young",0,0,,,,,,,,,,,,,,,,,1,,,,,,,,
E. bifida,NA,0,2,29,0,G,JK1721,MO3584872,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio de Janeiro,"Petropolis, Serra dos Orgaos",Base of Pedra do Sino,,2150,-22.47138889,22,28,17,S,-43.05333333,43,3,12,W,"J.H. Kirkbride Jr., M. Emmerick, C. Wagner",1721,4/16/72,M. Colella 1987,"Shrub 3 m tall,  flowers white, stigma green",,"Brownish leaves but spcm from US is greenish!  DNA?  Spcm from NY has a very large and well developed inflorescence, the other spcms have small inflorescence that resemble that of several other spcms, icluded Costa et al. (see previous).  There's another spcm collected in the same place by the same collector (1720) that is laevis, see notes (red flower) and measurements",0,0,1,1,,1,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,HL550,SP13046,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio de Janeiro,Itatiaia,,Campo,2000,-22.38333333,22,23,,S,-44.6,44,36,,W,H. Luederwaldt,550,4/16/06,E.A. Rodriguez 1994,,E. montevidensis Sleumer 1952,Very old,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,
E. bifida,NA,0,2,29,0,G,EP7047,NY498418,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio de Janeiro,Itatiaia,Planalto,,2300,-22.38361111,22,23,1,S,-44.65083333,44,39,3,W,E. Pereira,7047,3/6/62,F. Zapata 2007,Arbusto de 1-3 m. Flores brnacas,E. montevidensis,"Highly brnached inflorescence and larger than in other spcms, in full bloom!",0,0,,1,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,MR221,NY498442,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Sao Paulo,Campos do Jordao,"Parque Estadual de Campos do Jordão, Instituto Forestal-SP. Trilha do rio Sapucai",,1700,-22.7,22,42,,S,-45.58333333,45,35,,W,"M.J. Robinson, J.P.M. Carvalho",221,2/26/85,F. Zapata 2007,"Arvoreta com 3.5 n de altura, flores brancas, levemente perfumadas. N.v. ""Canudo de pito""",,Green leaves!! DNA?,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,RB93,RB206229,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Sao Paulo,Campos do Jordao,"S.J. dos Alpes, Represa Sta. Isabel",Mata ciliar,1800,-22.71666667,22,43,,S,-45.45,45,27,,W,R.A.A. Barreto,93,2/10/80,M. Sobral 1984,"Arvore terrestre de 7 m, cálice verde, corola branca",,Very old,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,
E. bifida,NA,0,2,29,0,G,GH18331,L86,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Parana,Guarapuava,Fazenda 3 Capões,Orla do capão. Terreno algo umido,1150,-25.29277778,25,17,34,S,-51.35,51,21,,W,G. Hatschbach,18331,1/19/68,Sleumer 1968,"Arbusto, flor alv, anteras crème",,"Leaves are a bit different and look more elliptical.  Flowers look more ""delicate"". Brownish",0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,GH18306,UC1357297,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Parana,Prudentopolis,Relogio,"Orla da mata, terreano algo umido de preferência",780,-25.26694444,25,16,1,S,-51.1,51,6,0,W,G. Hatschbach,18306,1/18/68,Sleumer 1968,"Arbusto 2m, pétalas alvas, anteras cremes",,"Leaves are a bit different and look more elliptical.  Flowers look more ""delicate"". Brownish",0,0,,,,,1,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,AK35523,MO2802540,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Parana,Curitiba,"Quatro Barras, 23 km NE de Curitiba",En selva de galeria,940,-25.33,25,19,48,S,-49.06027778,49,3,37,W,"A. Krapovickas, C.L. Cristobal",35523,2/6/80,F. Zapata 2007,"Arbolito de 2.5 m de altura, flores blancas levemente perfumadas",,Green leaves!! DNA?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,AVEsc2,MO6294321,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Parana,Curitiba,Alrededores de Curitiba,,980,-25.45,25,27,,S,-49.01972222,49,1,11,W,A. Vicentini,Esc2,1/3/05,F. Zapata 2005,"arbusto, flores blancas",,"Green leaves, DNA!! Perhaps a young individual or a youn branch because the inflorescence is small and few flowers are open.",1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,GH18425,L85,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Parana,Campina Grande do Sul,Entre Campina Grande e Mandassaia,Orla da capoeira e mata de galeria,916,-25.30527778,25,18,19,S,-49.04611111,49,2,46,W,G. Hatschbach,18425,1/24/68,Sleumer 1968,"Arbusto 1.5 m, flor alva, anteras crème",,"Leaves are a bit different and look more rounded; slightly larger flowers. Brownish, DNA?",0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,FM2376,MO5179636,Escalloniaceae,Escallonia bifida Link & Otto,Paraguay,Caazapa,Tavai,Estero entrada al pueblo,Estero,250,-26.16666667,26,10,,S,-55.33333333,55,20,,W,F. Mereles,2376,12/22/88,R. Liesner 2000,"Arbusto 3-4 m, flores verdosas",,"Leaves a bit more elliptic, flowers more delicate. Perhaps a young individual as many leaves look small, papery, and two inflorescences are clearl not fully developed, although they have open flowers.  In the same individual there are inflorescences with very different lenghts. Brownish.",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,RD1744,MO3813506,Escalloniaceae,Escallonia bifida Link & Otto,Paraguay,Caazapa,Tavai,Al Norte,,250,-26.16666667,26,10,,S,-55.83333333,55,50,,W,R. Degen,1744,12/10/89,R. Liesner 2000,"Arbusto 1.5 m, flores blancas",,"Leaves a bit more elongated, and flowers seem a bit larger as compared to the previou spcm. There is some kind of wax covering base of leaves, petioles and ovary. Greenish, DNA??",0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,JM14715,MO5695939,Escalloniaceae,Escallonia bifida Link & Otto,Argentina,Misiones,Cainguas,Monte Carlo,"Bosque ralo, lugar bajo, suelo arenoso, escaso",205,-26.53194444,26,31,55,S,-54.72555556,54,43,32,W,J.E. Montes,14715,2/3/55,F. Zapata 2005,"Arbol perennifolio (?), altura 3-6 m. Flores blancas",E. montevidensis R. Liesner 1990,Leaves a bit long (see spcm from NY),0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,PJ34248,L110,Escalloniaceae,Escallonia bifida Link & Otto,Argentina,Misiones,,Bonpland,Lugares humedos,220,-27.48305556,27,28,59,S,-55.48305556,55,28,59,W,P. Jorgensen,34248,11/15/10,Sleumer 1968,"Arbol bajo, comun en lugares humedos",E. montevidensis,Very old.  Inflorescence is very long and well developed,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,PR11764,L102,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Santa Catarina,Caçador,Rio dos Bugres,Beira regato,800,-26.82111111,26,49,16,S,-51.00388889,51,0,14,W,"P.R. Reitz, R. Klein",11764,1/8/62,Sleumer 1968,"Arvoreta 4 m, flor branca",,"Old, leaves a bit small",0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,EP8355,NY498413,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Santa Catarina,Mafra,Alrededores de Mafra,Capoeira,850,-26.17277778,26,10,22,S,-49.85,49,51,,W,"E. Pereira, G. Pabst",8355,1/15/64,F. Zapata 2007,Arbusto de mais ou menos 3 m. Flores alvas,E. montevidensis,Brownish leaves; DNA?,0,0,,1,,,,,,,,,,,,,,,1,,,,,,,,
E. bifida,NA,0,2,29,0,G,LS10571,NY498417,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Santa Catarina,Campo Alegre,Upper fazenda of Ernesto Scheide,Pinheiral,1000,-26.2,26,12,,S,-49.23333333,49,14,,W,"L.B. Smith, R. Klein",10571,2/1/57,Sleumer 1968,Petals white,E. montevidensis Sleumer 1952,Old and brown,0,0,,1,,1,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,LS11641,US2269671,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Santa Catarina,Campo Erê,"Fazenda Campo São Vicente, 24 km west of Campo Erê",Campo and Pinheiral,1000,-26.4,26,24,,S,-53.13333333,53,8,,W,"L.B. Smith, R. Klein",11641,2/20/57,Sleumer 1968,,E. montevidensis Sleumer ,"Old and brown. Inflorescence in US spcm is well developed and big, in L spcm is small. Some fruits. Overdried.",0,0,,,,1,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,PR6686,L99,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Santa Catarina,Urubici,Vacas Gordas,Beira mata,1099,-28.02722222,28,1,38,S,-49.61222222,49,36,44,W,P.R. Reitz,6686,2/5/63,Sleumer 1968,"Arvoreta 3 m, flor branca",,"Brownish.  There are several spcm from around this area (Curitibanos, Lages, Sao jose do Cerrito) if needed.  Localities are a bit confussing, e.g. Vacas Gordas does not seem close to Urubici or Lages",0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,PR12237,L101,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Santa Catarina,Curitibanos,,Orla do capão,900,-27.3,27,18,,S,-50.55,50,33,,W,"P.R. Reitz, R. Klein",12237,2/22/62,Sleumer 1968,"Arbusto 3 m, flores brancas",,Well developed inflorescence,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,AK23025,MO2260710,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio Grande do Sul,Vacaria,"25 km S de Vacaria, BR-116",Borde matorral,800,-28.675,28,40,30,S,-50.97277778,50,58,22,W,"A. Krapovickas, C.L. Cristobal, V. Maruñak",23025,1/29/73,Sleumer 1974,"Arbol 3 m altura, flores blancas",,"Green leaves!! DNA? Several young inflorescences, the ones measured are not fully mature",0,0,1,,,,,,,,,,,,1,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,RW5166,MO5681284,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio Grande do Sul,Caxias do Sul,"Ana Rech, Faxinal",Beira mata,780,-29.16666667,29,10,,S,-51.08333333,51,5,,W,"R. Wasum, et al.",5166,1/11/89,"S.F. Smith, 1989",Arbusto,,Green leaves!! DNA? See cpm from US and NY. Several young inflorescences with floral buds!,0,0,1,1,,1,,,,,,,,,,,,,,,,,,,,,
E. bifida,NA,0,2,29,0,G,RW5162,MO5681283,Escalloniaceae,Escallonia bifida Link & Otto,Brazil,Rio Grande do Sul,Farroupilha,São Roque,Beira da estrada,700,-29.22277778,29,13,22,S,-51.365,51,21,54,W,"R. Wasum, et al.",5162,1/18/89,"S.F. Smith, 1989",Arbusto,,Green leaves!! DNA? See cpm from NY.  Some young inflorescences with floral buds!,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
